






PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
2112;"Museo de San Isidro. Los Orígenes de Madrid";"Este espacio museográfico propone un viaje por la historia de la ciudad de Madrid desde la Prehistoria hasta el establecimiento de la Corte, a través de distintas salas como la de San Isidro, el Patio Renacentista, el Jardín Arqueobotánico o el Almacén Visitable.";"De martes a domingo y festivos de 9:30 a 20 horas.   Verano , del 16 de junio al 15 de septiembre: de   martes a domingo de 9:30 a 19 horas.   Cerrado  todos los lunes, el 1 y 6 de enero, el 1 de mayo y los días 24, 25 y 31 de diciembre.";"Sala de investigadores.  Biblioteca especializada en arqueología e historia madrileña.  Archivo documental.  Almacén visitable con más de 600 piezas arqueológicas.  Jardín arqueobotánico, con información documentada sobre las especies de la ciudad.   Investigadores: los fondos del Museo están a disposición de la comunidad científica y los investigadores podrán acceder tramitando su correspondiente solicitud. Visitas guiadas por voluntarios culturales.  Talleres didácticos para grupos escolares.  Zona wifi";"Metro: Latina , Tirso de Molina Bus: 3 , 17 , 18 , 23 , 35 , 60 , 65 , 148";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD";"SAN ANDRES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439691";"4473738";"40.41207900253883";"-3.7108161027466378";"913 667 415";"";"museosanisidro@madrid.es";"/contenido/entidadesYorganismos/Museos"; 
85301;"Museo de Sanidad e Higiene Pública";"Con sede en el Instituto de Salud Carlos III, ocupa las antiguas dependencias del Laboratorio de Microbiología del Hospital del Rey. 300  m2  conservados tal cual su antiguo uso, con fondos de mobiliario, instrumental y bibliografía de los antiguos hospitales para enfermos infecciosos del complejo. Se resaltan hitos históricos relevantes en salud pública mediante láminas enmarcadas.";"Sólo visitas de grupo con cita previa: de lunes a viernes, de 10 a 14 horas.  Cita previa por teléfono: 918 222 414  o a través del correo electrónico:  museodesanidad@isciii.es";"";"Metro: Chamartín (líneas 1, 10), Plaza de Castilla (1, 9, 10)  Bus: 67, 124, 134, 135, 147  Renfe: Chamartín";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e755c2cdc41c010VgnVCM2000000c205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28029";"LA PAZ";"FUENCARRAL-EL PARDO";"441617";"4480968";"40.47546597881768";"-3.6900603941123107";"918 222 414  (Cita previa)";"";"museodesanidad@iscii.es";"/contenido/entidadesYorganismos/Museos"; 
4591873;"Museo de la Biblioteca Nacional de España";"El Museo de la Biblioteca Nacional de España, antiguo Museo del Libro, es responsable de la oferta educativa, formativa, cultural y de ocio de la institución y divulga las colecciones, funcionamiento e historia de la Biblioteca para todos los públicos.";"De martes a sábados: de 10 a 20 horas.   Domingos y festivos: de 10 a 14 horas.  Últimos pases 30 minutos antes del cierre  Día 5 de enero abierto de 10 a 18 horas.  Días 29 y 30 de marzo; 2 y 15 de mayo; 15 de agosto; 12 de octubre; 1 y 9 de noviembre; 6 y 8 de diciembre: de 10 a 14 horas.  Diás 31 de marzo, 13 de octubre y 10 de noviembre: abierto de 10 a 20 horas.  Días 1 y 6 de enero; 1 de mayo y 24, 25 y 31 de diciembre: cerrado.";"";"Metro: Colón, (línea 4), Retiro (Línea 2).  Bus: 1, 5, 9, 14, 19, 21, 27, 37, 45, 51, 53, 74, 150.  Cercanías Renfe: Recoletos (líneas C1, C2, C7, C8  y C10).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=05920d3b4c503110VgnVCM2000000c205a0aRCRD";"RECOLETOS";"PASEO";"V";"20";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441395";"4474937";"40.423001908945956";"-3.69084423390357";"915 168 967 / 915 807 759 de lunes a viernes de 9 a 14 horas.";"";"museo@bne.es";"/contenido/entidadesYorganismos/Museos"; 
4566286;"Museo de la Catedral de la Almudena";"";"De lunes a sábado de 10 a 14:30 horas.  Cerrado los domingos, fiestas de precepto y días de actos de culto especiales en la Catedral.";"";"Bus: 3, 148.  Metro: Ópera (Líneas 2, 5 y Ramal Ópera Príncipe Pío).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82cb8d0e78d22110VgnVCM1000000b205a0aRCRD";"BAILEN";"CALLE";"V";"10";"";"";"";"Entrada por un costado de la entrada principal de la catedral";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439560";"4474332";"40.415538770017406";"-3.7136931154460564";"915 592 874";"";"museo@catedraldelaalmudena.es";"/contenido/entidadesYorganismos/Museos"; 
2073;"Museo de la Farmacia Hispana";"Entre sus fondos destacan las colecciones de botes cerámicos, morteros y cajas de madera policromadas, relacionados con la práctica docente, cuatro boticas históricas y tres instalaciones que recrean un laboratorio alquimista, una botica árabe y la botica del Hospital de San Juan de las Afueras (Toledo).";"Consultar al pedir cita";"";"Metro: Ciudad Universitaria (línea 6)  Bus: 82 , 132 , I, G, U";"Visitas previa petición de cita en el teléfono del Museo";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=58f9ef4d7f71c010VgnVCM1000000b205a0aRCRD";"RAMON Y CAJAL";"PLAZA";"V";"0";"";"";"";"Facultad de Farmacia";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438415";"4477352";"40.4445328804645";"-3.7262160043788155";"913 941 797";"";"museofar@ucm.es";"/contenido/entidadesYorganismos/Museos"; 
2107;"Museo de la Guardia Civil";"El Museo se crea por Orden General del Cuerpo de 23 de junio de 1982 y se inaugura el día 12 de octubre de 1982.";"Horario:  de lunes a viernes de 9 a 14 horas. Cerrado, sábados, domingos y festivos.";"";"Metro: Guzmán el Bueno (líneas 6, 7)  Bus: 2,  44, 45, C1, C2";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=003aef4d7f71c010VgnVCM1000000b205a0aRCRD";"GUZMAN EL BUENO";"CALLE";"V";"110";"";"";"";"";"MADRID";"MADRID";"28003";"VALLEHERMOSO";"CHAMBERI";"439594";"4477325";"40.44438523242585";"-3.712300118990835";"915 146 000, extensiones 48495 (Oficina Museo), 48477 (Salas Museo), ";"";"dg-estuhistoricos-registro@guardiacivil.org";"/contenido/entidadesYorganismos/Museos"; 
2114;"Museo de la Real Academia de Bellas Artes de San Fernando";"Construido inicialmente para palacio de Don Juan de Goyeneche, el edificio fue adquirido por la Academia de Bellas Artes en 1773 y reformado bajo la dirección de Fernando Chueca Goitia en 1973 y la fachada por Diego de Villanueva en 1774.";"Colección permanente:   De martes a domingos y festivos de 10 a 15 horas  Cerrado: todos los lunes y el mes de agosto   Exposiciones temporales: consultar el apartado específico de la exposición temporal.  Días cerrados: 1 y 6 de enero; 1 y 30 de mayo; 9 de noviembre; 24, 25 y 31 de diciembre.   En periodos vacacionales pueden sufrir cambios.";"Sala de exposiciones - Accesible a personas con minusvalía (física).";"Metro: Sol (líneas 1, 2, 3), Sevilla (línea 2)  Bus: 3, 5, 9, 15, 20, 46, 51, 52, 53, 150  Renfe Cercanías: Sol";"Visitas guiadas (no grupos):  25 personas máximo.   Martes, jueves y viernes  no festivos  a las 11 horas, excepto Navidad, Semana Santa y agosto.    Visitas para grupos (8 a 14 personas) y privadas:  jueves no festivos a las 11:30 horas.   Gratuitas y guiadas a los centros escolares y asociaciones a cargo de voluntarios culturales del Museo.    Previa solicitud:    Visitas de grupo:  museo.visitas@rabasf.org   Visitas privadas a museo cerrado:   actos.culturales@rabasf.org    Cumplimentando formulario de petición de reservas en la web     Información para la visita:    Por seguridad está prohibido el acceso con mochilas, bolsos o carteras grandes, paraguas, comida, etc. que deberán depositarse en taquilla  No está permitido el uso de los teléfonos móviles  Una silla de ruedas y un ascensor están a disposición del visitante que los solicite  Se permiten tomas fotográficas con cámara o videocámara pequeña sin flash ni trípode   La Academia no tiene cafetería. La entrada con fecha del día es válida hasta 15 minutos antes del cierre";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=924aef4d7f71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28014";"SOL";"CENTRO";"440558";"4474350";"40.41765456031193";"-3.7006553517170633";"915 240 864 (Centralita)                                                    
";"915 241 034";"museo@rabasf.org";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2066;"Museo del Ferrocarril de Madrid";"Edificio de caracter monumental. Construido como cabecera de la línea Madrid - Extremadura - Portugal en el año 1880 por E. Cachelievre.";"Del 1 de enero al 31 de mayo y del 1 de octubre al 31 de diciembre:    Lunes a viernes, de 9:30 a 15 horas.  Sábado, domingo y festivos de 10 a 19 horas    Del 1 de junio al 30 de septiembre   Lunes a domingo, de 10 a 15 horas.   Cerrado: 25 de diciembre, 1 y 6 de enero.";"Tienda  Teatro  Librería  Cafetería  Archivo y Biblioteca  Parque ferroviario  Salas de Tracción, de Modelismo Ferroviario, de Infraestructura y de Relojes    Actividades    Tren de jardín:  todos los domingos, de 11.30 a 14 horas (excepto julio y agosto).    Teatro familiar:  sábados, domingos y festivos, a las 13 horas (excepto julio y agosto)   Feria de coleccionismo 'La Estación' : primer sábado de cada mes (excepto agosto), de 10 a 19 horas. Junio y julio de 10 a 15 horas.   Mercadillo de Modelismo : primer domingo de cada mes, de 10 a 15 horas (excepto agosto).   Mercado de Motores : segundo sábado y domingo del mes, de 11 a 21 horas (excepto agosto). El Museo cierra en su actividad ordinaria y el acceso es gratuito.";"Metro: Delicias (línea 3)  Bus: 8, 19, 45, 47, 59, 85, 86  Renfe: Delicias";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=091c4291ae91f010VgnVCM2000000c205a0aRCRD";"DELICIAS";"PASEO";"V";"61";"";"";"";"";"MADRID";"MADRID";"28045";"DELICIAS";"ARGANZUELA";"441124";"4472418";"40.400281290485566";"-3.693817192160563";"915 390 085                                                                                
";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2058;"Museo del Prado";"Construido inicialmente como Museo de Ciencias Naturales, este edificio neoclásico fue transformado en pinacoteca de las Colecciones Reales en 1818 con colecciones de pintura, dibujos, grabados, monedas y medallas desde el Románico hasta el siglo  XIX .";"De lunes a sábado de 10 a 20 horas  Domingos y festivos de 10 a 19 horas  Cerrado los días 1 de enero, 1 de mayo y 25 de diciembre  Horario reducido, de 10 a 14 horas, los días 6 de enero, 24 y 31 de diciembre  Horario gratuito, de lunes a sábado de 18 a 20 horas y domingos y festivos de 17 a 19 horas";"Accesible a personas con discapacidad física  Audioguías temáticas y audioguía infantil  Itinerarios y visitas didácticas  Librería  Tienda  Cafetería  Restaurante  Guardarropa";"Metro: Atocha (línea 1), Banco de España (línea 2), Retiro (línea 2)  Bus: 9, 10, 14, 19, 27, 34, 37, 45  Renfe: Atocha";"Arquitecto : Juan de Villanueva (1785 - 1808)   Adecuación : Antonio López Aguado (1818 - 1831)   Ampliación : Rafael Moneo (2000 - 2007)";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=060079262ef5d010VgnVCM1000000b205a0aRCRD";"RUIZ DE ALARCON";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441346";"4473892";"40.41358458131178";"-3.691325445518223";"913 302 800";"";"";"/contenido/entidadesYorganismos/Museos"; 
2086;"Museo del Reloj Grassy";"Arquitecto : Eladio Laredo Carranza (1916 - 1917).  Fundado por el relojero francés Grassy en 1955, este museo narra la historia de este aparato de medición. Sus fondos, colección privada, consta de una amplia y variada colección de diferentes nacionalidades y los más variados estilos.";"Jueves a las 17:30 y viernes a las 11:45 horas (excepto festivos).  Las visitas se efectúan con cita previa en el teléfono 915 321 007";"";"Metro: Banco de España (línea 2), Gran Vía (Líneas 1 y 5).  Bus: 1, 2, 3, 5, 9, 15, 20, 46, 51, 52, 53, 74, 146, 150, M1, M2.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=daeaef4d7f71c010VgnVCM1000000b205a0aRCRD";"GRAN VIA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28013";"CORTES";"CENTRO";"440779";"4474514";"40.41914770731552";"-3.69806583195521";"915 321 007";"";"";"/contenido/entidadesYorganismos/Museos"; 
2059;"Museo del Romanticismo";"";"Horario de invierno  (de noviembre a abril)  De martes a sábado: de 9:30 a 18:30. Domingos y festivos: de 10 a 15 horas   Horario de verano  (de mayo a octubre)  De martes a sábado: de 9:30 a 20:30. Domingos y festivos: de 10 a 15 horas   Cerrado:  Todos los lunes, 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.";"Acceso para personas de movilidad reducida, Audioguías con audiodescripción, Signoguías, Magnificadores, Bucle magnético";"Metro: Tribunal (líneas 1, 10), Alonso Martínez (líneas 4, 5, 10)  Bus: 3, 37  Renfe: Recoletos";"Descripción monumental   Construido para casa palacio del Marqués de Montallana por el discípulo de Ventura Rodríguez, Manuel Martín Rodríguez, dentro de unas líneas clasicistas, tiene algunas leves reminiscencias del barroco, como las molduras en forma de orejeras en los balcones. Las estancias nobles se organizan en torno a dos patios cuadrados. Conserva un interesante jardín romántico.  En 1850 fue comprado por el Marqués de la Puebla de Maestre. Tras albergar la Comisaría Regia de Turismo. En 1924 se convirtió en Museo Romántico y desde entonces ha sido restaurado e intervenido en diversas ocasiones con motivo de su funcionamiento como museo.  Tras nueve años cerrado ha sido reformado y puesto a punto, en aplicación de un plan museológico consistente en su renovación, ampliando su ámbito expresivo desde lo meramente literario hasta lo histórico, político, artístico y decorativo, para dar una visión de conjunto de esta etapa de la vida española.  Muestra la ambientación de una casa romántica. Posee obras de los pintores más importantes del siglo  XIX  (Goya, Madrazo y otros) junto a esculturas, muebles, porcelanas, abanicos y todo tipo de complementos decorativos que nos recuerdan la forma de vida de una familia burguesa del siglo  XIX .";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=706cef4d7f71c010VgnVCM1000000b205a0aRCRD";"SAN MATEO";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440834";"4475467";"40.42585510296794";"-3.6987835425963063";"914 481 045 / 914 480 163";"914 456 940";"informacion.romanticismo@mecd.es";"/contenido/entidadesYorganismos/Museos"; 
6337393;"Museo del Seguro. Fundación Mapfre";"Ubicado en el edificio de Fundación MAPFRE exhibe una amplia colección de piezas relacionadas con la historia de la actividad aseguradora desde el siglo  XVIII  hasta nuestros días. Ofrece visitas guiadas y gratuitas para grupos.";"De lunes a viernes previa petición de hora.";"";"Metro: Colón (línea 4)  Bus: 5, 14, 21, 27, 37, 45, 53, 150  Renfe: Recoletos (Líneas C1, C2, C7, C8, C10)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=479b95f8c72d5310VgnVCM2000000c205a0aRCRD";"BARBARA DE BRAGANZA";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"441273";"4474967";"40.42326356132727";"-3.6922850587679505";"916 025 221 (para reservas)                                      
";"";"";"/contenido/entidadesYorganismos/Museos"; 
2115;"Museo del Traje. Centro de Investigación del Patrimonio Etnológico (CIPE)";"Edificio de carácter monumental, construido por Jaime López de Asiaín en 1969. Su objetivo básico es promover el conocimiento de la evolución histórica de la indumentaria y de los testimonios del patrimonio etnológico representativos de las culturas de los pueblos de España.";"De martes a sábado de 9:30 a 19 horas. Domingos y festivos de 10 a 15 horas.  Verano (julio y agosto): los jueves se amplia el horario de 9: 30 a 22:30 horas.  Cerrado: todos los lunes, 1 y 6 de enero, 1 y 15 de mayo, 9 de noviembre, 24, 25 y 31 de diciembre.";"Visitas guiadas para grupos: consultar en la web del museo.  Más información e inscripciones en el teléfono  915 504 708  (de lunes a viernes de 10 a 15 horas) o por email en  difusion.reservas.mt@mecd.es";"Metro: Ciudad Universitaria (línea 6)  Bus: 46, 82, 83, 132, 133, 160, 161, 162, G, U";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=053c4291ae91f010VgnVCM2000000c205a0aRCRD";"JUAN DE HERRERA";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438382";"4477019";"40.439657822278555";"-3.7278378564088275";"915 504 700 ";"";"";"/contenido/entidadesYorganismos/Museos"; 
2061;"Palacio Real de El Pardo";"Recinto en el que se conserva el Palacio, construido sobre el castillo del siglo  XV , la Casita del Príncipe, del siglo  XVIII  y la Quinta del Duque de Arco (Palacete que fue Casa de Labor y sus tierras). Desde 1983 ha sido adecuado para residencia de Jefes de Estado extranjeros en visita oficial.";"Horario    De octubre a marzo: todos los días de 10 a 18 horas   De abril a septiembre: todos los días de 10 a 20 horas    Cierre taquillas y acceso a Palacio una hora antes";"";"Bus: 601 (Madrid - Colonia Mingorrubio)";"Días de cierre 2018    1 de enero: cerrado en jornada completa  6 de enero: cerrado en jornada completa  8 de abril: cierre a partir de las 15 horas  Del 9 al 19 de abril, ambos inclusive: cerrado en jornada completa  Del 27 de abril al 4 de mayo, ambos inclusive: cerrado en jornada completa  1 de mayo: cerrado en jornada completa  Del 24 al 27 de septiembre de 2018, permanecerá cerrado en jornada completa  24 de diciembre: cerrado en jornada completa  25 de diciembre: cerrado en jornada completa  31 de diciembre: cerrado en jornada completa  Además de los cierres ya previstos, puede haber cierres adicionales motivados también por la celebración de actos oficiales    Servicio de reserva y venta de entradas    Teléfono de venta y reserva: 902 044 454   Página web";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9f9def4d7f71c010VgnVCM1000000b205a0aRCRD";"MANUEL ALONSO";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28048";"EL PARDO";"FUENCARRAL-EL PARDO";"434247";"4485823";"40.520522342970146";"-3.7762390614462853";"914 548 700 (Información general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2062;"Palacio Real de Madrid";"Construido sobre el solar del antiguo Alcázar tras un incendio en 1734. Proyectado por Juvara en 1735 y construido por Sachet de 1738 a 1764 bajo las influencias del clasicismo barroco. A partir de 1770, Sabatini añadió el ala sudeste y realizó la gran escalera. Es de destacar el gran patio que articula el edificio y la fachada principal que aloja el balcón y Escudo Real.";"Horario    De octubre a marzo: de 10 a 18 horas  De abril a septiembre: de 10 a 20 horas  Cierre taquillas y acceso a Palacio una hora antes";"Relevo solemne de la Guardia en el Palacio Real de Madrid   La Guardia Real realiza este relevo una vez al mes. El acto tiene una duración aproximada de 50 minutos, comienza a las 12 horas de la mañana los primeros miércoles de cada mes, exceptuando los de los meses de enero, agosto y septiembre, siempre y cuando los actos oficiales lo permitan. La entrada es libre y gratuita por la Puerta de Santiago, que da acceso a la Plaza de la Armería desde la calle Bailén. Como colofón al acto, la Unidad de Música suele interpretar un concierto en la lonja de la Puerta del Príncipe (calle Bailén).   Relevo de la Guardia en la Puerta del Príncipe del Palacio Real de Madrid   El acto se lleva a cabo todos los miércoles y sábados del mes, desde las 11 hasta las 14 horas, exceptuando del 17 de junio al 15 de septiembre que será desde las 10 hasta las 12 horas, siempre y cuando los actos oficiales o la climatología lo permitan.";"Metro: Ópera (líneas 2, 5 y Ramal Ópera Norte)  Bus: 3, 25, 39, 148  Cercanías: Príncipe Pío";"Días de cierre para 2018    Octubre de 2018.     Día 6 cerrado hasta las 14 horas. C.R.V.: cerrado duración del Acto;Día 10 Salones Oficiales: cerrado todo el día; Real Armería y Real Cocina: abierto en su horario habitual, con tarifa de apertura parcial y específica, respectivamente. C.R.V.: abierto en su horario habitual;   Día 11: Salones Oficiales: cerrado todo el día; Real Armería y Real Cocina: abierto en su horario habitual, con tarifa de apertura parcial y específica, respectivamente. C.R.V.: abierto en su horario habitual;   Día 12:  cerrado en jornada completa; (una vez finalizado el Acto, posibilidad de apertura de la Real Armería y del C.R.V.). Pendiente de confirmación.    Día 23: Salones Oficiales: cerrado todo el día; Real Armería y Real Cocina: abierto en su horario habitual, con tarifa de apertura parcial y específica, respectivamente. C.R.V.: abierto en su horario habitual;    Día 24: cerrado en jornada completa; C.R.V.: cerrado duración del Acto;   24 de diciembre: cerrado a partir de las 15 horas  25 de diciembre: cerrado en jornada completa  31 de diciembre: cerrado a partir de las 15 horas   Además de los cierres ya previstos, puede haber cierres adicionales motivados también por la celebración de actos oficiales.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=47ddef4d7f71c010VgnVCM1000000b205a0aRCRD";"BAILEN";"CALLE";"V";"0";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439540";"4474703";"40.42075212551193";"-3.712699107286406";"914 548 700 (Información general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2063;"Palacio de Liria";"Construído por Ventura Rodríguez entre 1762 y 1780 para el tercer Duque de Berwick y de Liria. De estilo barroco clásico. Destaca su fachada con columnas jónicas y pilastras que descansan sobre un basamento almohadillado.";"Las visitas:  viernes a las 10, 11 y 12 horas . Cada turno estará formado por un máximo de 15 personas.";"";"Metro: Ventura Rodríguez (línea 3)  Bus: 1, 2, 44, 74, 133, C";"Para realizar dichas visitas deberán solicitarlo por escrito y enviarlo a través de cualquiera de las siguientes opciones:   Rellenando un formulario en :  http://www.fundacioncasadealba.com/visitas-al-palacio-de-liria-de-madrid.php   Enviando un e-mail a visitas@fundacioncasadealba.com, indicando nombre, teléfono y número de personas.  Enviando un fax al número +0034 915 410 377, indicando nombre, teléfono y número de personas.  Enviando una carta a la siguiente dirección: Fundación Casa de Alba. C/ Princesa 20. 28008 Madrid  Llamando al siguiente número de teléfono: +0034 915 481 550    Horario:  Cada año, el palacio de Liria permanece cerrado al público desde mediados de junio hasta el primer viernes de octubre, y desde mediados de diciembre a mediados de enero, debido a las tareas de mantenimiento y conservación del mismo.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=22bdef4d7f71c010VgnVCM1000000b205a0aRCRD";"PRINCESA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28008";"UNIVERSIDAD";"CENTRO";"439663";"4475582";"40.42680681645222";"-3.7125979731032404";"915 475 302 / 915 481 550";"915 410 377";"info@fundacioncasadealba.com";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2079;"Panteón de Hombres Ilustres";"La construcción de este edificio responde a dos de las constantes de fines de siglo: la arquitectura historicista y la escultura funeraria. En él reposan trece personajes ilustres de la historia política y militar española.";"De martes a sábado de 10 a 14 y de 16 a 18:30 horas  Domingos y festivos de 10 a 15 horas. Lunes cerrado  Cerrado todos los lunes del año";"";"Metro: Atocha (línea 1)  Bus: 10, 14, 24, 32, 37, 54, 57, 141  Renfe: Atocha";"Cierres por acto oficial o festividad en el municipio:    1 de enero: Cerrado en jornada completa  6 de enero: Cerrado en jornada completa    Días de horario reducido o apertura parcial    31 de diciembre: Abierto de 10:00 a 15:00 horas (último acceso a las 14:30)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=361cef4d7f71c010VgnVCM1000000b205a0aRCRD";"JULIAN GAYARRE";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28014";"PACIFICO";"RETIRO";"442121";"4473278";"40.40622617519116";"-3.683413041846525";"914 548 700 (Información general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3362;"Parroquia Santa Cruz";"";"";"";"Metro: Sol (líneas 1, 2, 3), Tirso de Molina (línea 1)  Bus: 50. 6, 26, 32, 65, 18, 23, 17, M1  Renfe: Sol";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40e0b069a541f010VgnVCM1000000b205a0aRCRD";"ATOCHA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28012";"SOL";"CENTRO";"440165";"4474015";"40.414608558946085";"-3.705255882048698";"913 691 239";"";"parroquiadesantacruz@hotmail.com / santacruz@archimadrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
